date,open,high,low,close,volume,close time,quote asset volume,number of trades,taker buy base asset volume,taker buy quote asset volume,trigger,ret_1d,ret_3d,ret_5d,vol_5d,vol_5d_avg,vol_ratio,rsi_14,atr_14
2019-07-24 00:00:00+00:00,9864.78,9937,9525,9763.28,43475.38038,2019-07-24 23:59:59.999000 UTC,422534162.1,424762,21963.77354,213526693.4,0,-0.010302172,-0.078018216,-0.070543559,217733.8937,43546.77874,0.998360421,34.04668122,929.1135714
2019-07-25 00:00:00+00:00,9763.4,10175,9720.03,9879.87,37873.35473,2019-07-25 23:59:59.999000 UTC,378938450.1,368176,19308.01143,193241603,0,0.011941684,-0.044528646,-0.080106292,208275.3486,41655.06972,0.909213572,39.08350445,882.2021429
2019-07-26 00:00:00+00:00,9882.15,9889.98,9637,9824,27167.46322,2019-07-26 23:59:59.999000 UTC,265108103.1,299935,14006.62943,136688127,0,-0.005654933,-0.004147022,-0.072284207,196608.5239,39321.70478,0.690902477,34.75979503,842.2721429
2019-07-27 00:00:00+00:00,9824,10188.66,9333,9476.52,43809.7783,2019-07-27 23:59:59.999000 UTC,424932725,401418,21428.05232,208090741.1,1,-0.035370521,-0.029371277,-0.08353618,199950.3473,39990.06947,1.095516434,35.05816949,834.1064286
2019-07-28 00:00:00+00:00,9478.92,9594.99,9165,9541.54,29401.02294,2019-07-28 23:59:59.999000 UTC,278537286.1,271327,17116.43313,162267204.2,1,0.006861168,-0.034244378,-0.032779823,181726.9996,36345.39991,0.808933813,43.88394342,768.4628571
2019-07-29 00:00:00+00:00,9541.54,9729,9395,9507.64,29021.93741,2019-07-29 23:59:59.999000 UTC,277497756.8,294468,16075.16697,153791418.1,1,-0.003552886,-0.032202769,-0.026183823,167273.5566,33454.71132,0.867499263,35.34478962,703.7485714
2019-07-30 00:00:00+00:00,9509.07,9714.28,9402,9574.21,32536.36883,2019-07-30 23:59:59.999000 UTC,310867928.3,283961,17211.00965,164621319,1,0.007001738,0.010308637,-0.030937654,161936.5707,32387.31414,1.004602255,52.09769506,606.1978571
2019-07-31 00:00:00+00:00,9575,10109.8,9555,10080.53,39515.35456,2019-07-31 23:59:59.999000 UTC,389690761.4,364212,21235.6096,209506872.5,1,0.052883737,0.056488785,0.026112581,174284.462,34856.89241,1.133645366,55.91682799,581.755
2019-08-01 00:00:00+00:00,10080.53,10467.86,9863.46,10374.99,41727.63703,2019-08-01 23:59:59.999000 UTC,422156523.7,378062,22244.91947,225207082.4,1,0.029210766,0.091226635,0.09481012,172202.3208,34440.46415,1.211587534,45.53202196,515.2121429
2019-08-02 00:00:00+00:00,10375,10670,10281.35,10523.75,42990.44422,2019-08-02 23:59:59.999000 UTC,450323284.2,431322,22206.13509,232638457.6,1,0.014338327,0.099176851,0.102940406,185791.7421,37158.34841,1.156952504,50.34166005,496.6964286
2019-08-03 00:00:00+00:00,10523.75,10904.77,10497.93,10816.86,33802.31882,2019-08-03 23:59:59.999000 UTC,363852799.9,348893,18132.52971,195125820.5,1,0.027852239,0.07304477,0.13770189,190572.1235,38114.42469,0.886864201,51.31891925,474.4
2019-08-04 00:00:00+00:00,10816.86,11040,10552,10929.23,39924.74514,2019-08-04 23:59:59.999000 UTC,431793873.4,353721,22066.36826,238959952.2,1,0.010388412,0.053420774,0.141528126,197960.4998,39592.09995,1.008401807,55.92649183,471.4071429
2019-08-05 00:00:00+00:00,10929.99,11937.52,10927.8,11828.8,65153.67371,2019-08-05 23:59:59.999000 UTC,757976547.2,622610,33530.07066,389969213.4,0,0.082308635,0.124009977,0.173430365,223598.8189,44719.76378,1.456932421,71.16105827,501.8757143
2019-08-06 00:00:00+00:00,11830,12330.7,11226.7,11481.69,76705.38988,2019-08-06 23:59:59.999000 UTC,904119081.6,625827,37522.11697,442937542,1,-0.029344481,0.061462384,0.106669982,258576.5718,51715.31435,1.483223893,73.85503842,543.4492857
2019-08-07 00:00:00+00:00,11481.69,12141.17,11382.84,11975.03,69173.39035,2019-08-07 23:59:59.999000 UTC,814597979.1,592916,36357.22592,428496665.6,0,0.042967542,0.095688351,0.137905214,284759.5179,56951.90358,1.214593122,79.25231519,568.1871429
2019-08-08 00:00:00+00:00,11975.04,12060,11521,11999.77,51207.25717,2019-08-08 23:59:59.999000 UTC,604389131.1,473584,27463.20076,324785966.1,0,0.002065966,0.014453706,0.109357984,302164.4563,60432.89125,0.847340846,78.73567893,574.1892857
2019-08-09 00:00:00+00:00,11994.17,12045.68,11700,11879.99,39427.15259,2019-08-09 23:59:59.999000 UTC,467011047.9,410902,20074.42191,238009297.6,0,-0.009981858,0.034690015,0.086992405,301666.8637,60333.37274,0.65348829,77.3947177,580.8107143
2019-08-10 00:00:00+00:00,11879.98,11985,11270,11309.31,42633.08705,2019-08-10 23:59:59.999000 UTC,492217964.5,399237,17111.12508,197997879.1,0,-0.048037077,-0.055592345,-0.043917388,279146.277,55829.25541,0.763633452,73.04972923,570.7635714
2019-08-11 00:00:00+00:00,11309.24,11600,11112.11,11549.97,26772.90691,2019-08-11 23:59:59.999000 UTC,304862403.4,306234,15007.4382,171032611,0,0.021279813,-0.037484052,0.00594686,229213.7941,45842.75881,0.58401605,74.1899662,574.8992857
2019-08-12 00:00:00+00:00,11539.08,11577.89,11235.32,11396.08,17568.22708,2019-08-12 23:59:59.999000 UTC,200325471.6,255966,9200.430879,104948602.2,0,-0.013323844,-0.040733199,-0.048346434,177608.6308,35521.72616,0.494576953,72.10583983,575.5114286
2019-08-13 00:00:00+00:00,11398.35,11456.16,10788.45,10892.71,33234.72968,2019-08-13 23:59:59.999000 UTC,368994475.5,337834,13483.5587,149693332.1,0,-0.044170452,-0.036836907,-0.092256768,159636.1033,31927.22066,1.040952798,64.00228539,600.8992857
2019-08-14 00:00:00+00:00,10893.36,10897.48,9928.1,10050.37,54451.8475,2019-08-14 23:59:59.999000 UTC,567724729.1,534507,26080.63138,271971667.6,1,-0.077330618,-0.129835835,-0.154008547,174660.7982,34932.15964,1.558788465,49.7010416,630.5121429
2019-08-15 00:00:00+00:00,10055.16,10460,9911,10293.93,38174.45112,2019-08-15 23:59:59.999000 UTC,387705855.1,373368,19588.08292,199059445.6,1,0.024233934,-0.09671308,-0.089782666,170202.1623,34040.43246,1.121444364,49.18830909,626.555
2019-08-16 00:00:00+00:00,10296.77,10536.03,9750,10331.54,51758.14292,2019-08-16 23:59:59.999000 UTC,527258446.4,504740,25818.03154,263301246.9,0,0.003653609,-0.051517942,-0.105492049,195187.3983,39037.47966,1.325857698,48.03149445,654.9392857
2019-08-17 00:00:00+00:00,10331.15,10465.14,10000,10216.02,29000.5812,2019-08-17 23:59:59.999000 UTC,297776329,332795,14672.94974,150792759.3,1,-0.011181295,0.01648198,-0.103549642,206619.7524,41323.95048,0.701786273,43.61425347,659.1035714
2019-08-18 00:00:00+00:00,10216.05,10500,10080,10306.78,24085.39517,2019-08-18 23:59:59.999000 UTC,248508872.5,265705,12961.47856,133774771.7,1,0.008884086,0.001248308,-0.053791022,197470.4179,39494.08358,0.609848184,43.35405398,654.2464286
2019-08-19 00:00:00+00:00,10306.17,10930,10258.6,10915.54,37243.31922,2019-08-19 23:59:59.999000 UTC,396233441,337022,20591.43657,219085855.3,0,0.059064034,0.056525939,0.086083398,180261.8896,36052.37793,1.033033641,39.60342614,630.0807143
2019-08-20 00:00:00+00:00,10914.73,10949.96,10560,10760.51,32298.92168,2019-08-20 23:59:59.999000 UTC,346664453.1,305065,16017.54473,172082522.2,0,-0.014202687,0.053297664,0.045325741,174386.3602,34877.27204,0.926073623,41.41460558,579.0778571
2019-08-21 00:00:00+00:00,10760.51,10804.13,9858,10142.57,47355.71928,2019-08-21 23:59:59.999000 UTC,482889274.5,458814,21565.83056,219533134.9,1,-0.057426646,-0.015932231,-0.018290594,169983.9366,33996.78731,1.392946894,28.81372785,592.4921429
2019-08-22 00:00:00+00:00,10140.82,10242,9762,10099.88,34059.64274,2019-08-22 23:59:59.999000 UTC,341371442.9,401148,17921.9543,179746967.2,0,-0.004208992,-0.074724659,-0.011368419,175042.9981,35008.59962,0.972893606,28.12492084,588.2778571
2019-08-23 00:00:00+00:00,10099.9,10445,10019.79,10389.55,27550.33617,2019-08-23 23:59:59.999000 UTC,282732431.8,326866,14798.81634,151926638.1,0,0.028680539,-0.034474202,0.008030636,178507.9391,35701.58782,0.771683778,33.48535617,593.9585714
2019-08-24 00:00:00+00:00,10388.16,10419.42,9890,10134.35,27692.45684,2019-08-24 23:59:59.999000 UTC,279962133.6,313227,13623.56484,137726211.4,0,-0.024563143,-0.000810445,-0.071566775,168957.0767,33791.41534,0.8195116,36.00238265,580.7028571
2019-08-25 00:00:00+00:00,10134.61,10333,9906.97,10142.69,26271.6574,2019-08-25 23:59:59.999000 UTC,265132761.3,289956,12885.71774,130202473.1,0,0.000822944,0.004238664,-0.057415494,162929.8124,32585.96249,0.806226221,32.2522877,576.2842857
2019-08-26 00:00:00+00:00,10142.69,10604,10137.93,10372.25,41687.5116,2019-08-26 23:59:59.999000 UTC,432249835.5,405316,22666.59545,235202578.4,0,0.022633049,-0.001665135,0.022645148,157261.6048,31452.32095,1.325419249,37.32993429,585.1057143
2019-08-27 00:00:00+00:00,10373.6,10391.08,10051.08,10185.05,28402.77538,2019-08-27 23:59:59.999000 UTC,289340681.1,292888,13852.44214,141207845,0,-0.018048157,0.005002788,0.008432773,151604.7374,30320.94748,0.936737726,40.49911658,561.6978571
2019-08-28 00:00:00+00:00,10185.69,10299,9601.01,9721,42110.55538,2019-08-28 23:59:59.999000 UTC,420034883,381293,19430.82257,194055407.2,1,-0.045561877,-0.041575756,-0.064348312,166164.9566,33232.99132,1.267131056,45.07799121,542.3128571
2019-08-29 00:00:00+00:00,9721,9724,9320,9498.44,35532.69491,2019-08-29 23:59:59.999000 UTC,337838761.6,343887,17536.26845,166811264.1,1,-0.022894764,-0.084244981,-0.062747981,174005.1947,34801.03893,1.021023969,38.0373486,531.9557143
2019-08-30 00:00:00+00:00,9499.01,9696,9350.41,9584.54,26834.3181,2019-08-30 23:59:59.999000 UTC,255854874.5,259270,14227.87285,135696420.4,1,0.009064646,-0.058959946,-0.05502978,174567.8554,34913.57107,0.768592764,38.92801878,500.4957143
2019-08-31 00:00:00+00:00,9582.76,9684.51,9420.75,9587.47,17130.29007,2019-08-31 23:59:59.999000 UTC,164116756.5,199188,8558.148214,82010834.34,1,0.000305701,-0.013736241,-0.075661501,150010.6338,30002.12677,0.570969192,40.36199817,486.1114286
2019-09-01 00:00:00+00:00,9588.74,9830,9520,9724.98,19545.40484,2019-09-01 23:59:59.999000 UTC,188513289.1,191324,11545.6106,111464034.4,1,0.014342679,0.023850232,-0.045171109,141153.2633,28230.65266,0.692346899,41.20494386,478.2542857
2019-09-02 00:00:00+00:00,9723.59,10450,9712.5,10340,44740.24809,2019-09-02 23:59:59.999000 UTC,448462178.6,354155,25140.29613,251933840.3,0,0.063241261,0.078820684,0.063676576,143782.956,28756.5912,1.555825855,41.31601183,482.9757143
2019-09-03 00:00:00+00:00,10340,10773,10272,10615.28,47998.37678,2019-09-03 23:59:59.999000 UTC,505617667.4,416076,24734.30326,260488377.9,0,0.026622824,0.107203465,0.117581413,156248.6379,31249.72758,1.535961447,47.88544139,490.9071429
2019-09-04 00:00:00+00:00,10611.85,10799,10369.89,10567.02,43943.88903,2019-09-04 23:59:59.999000 UTC,463526509.3,383457,22244.06766,234731325.6,0,-0.004546277,0.086585268,0.102506745,173358.2088,34671.64176,1.267430292,57.4091336,453.9771429
2019-09-05 00:00:00+00:00,10565.92,10900,10450,10564.49,33970.96064,2019-09-05 23:59:59.999000 UTC,358861340.8,309846,16535.14781,174901090.5,0,-0.000239424,0.021710832,0.101905925,190198.8794,38039.77588,0.893037876,58.22548607,451.8342857
2019-09-06 00:00:00+00:00,10563.13,10905.87,10150,10298.73,58799.64096,2019-09-06 23:59:59.999000 UTC,623662984.4,455334,29952.94443,318275724.1,0,-0.025155971,-0.029820221,0.058997551,229453.1155,45890.6231,1.281299686,48.37838803,475.4528571
2019-09-07 00:00:00+00:00,10298.71,10558,10288.57,10455.88,27637.87739,2019-09-07 23:59:59.999000 UTC,287851131.2,272011,14673.48922,152825899,0,0.015259163,-0.010517629,0.011206963,212350.7448,42470.14896,0.650760077,55.94930151,456.8821429
2019-09-08 00:00:00+00:00,10455.9,10592.5,10208,10381.18,23984.67202,2019-09-08 23:59:59.999000 UTC,249900964.4,237752,10588.59246,110370036.7,0,-0.007144305,-0.017351524,-0.022053116,188337.04,37667.40801,0.636748672,54.30703494,453.9157143
2019-09-09 00:00:00+00:00,10381.24,10480,10068.5,10303.12,39835.72761,2019-09-09 23:59:59.999000 UTC,409724831.9,330459,18729.47268,192814736.8,0,-0.007519376,0.000426266,-0.024973928,184228.8786,36845.77572,1.081147752,48.67926835,450.0178571
2019-09-10 00:00:00+00:00,10302.58,10384.99,9953,10098.15,28915.41223,2019-09-10 23:59:59.999000 UTC,294323839.5,286763,13432.25682,136876441.4,0,-0.019893974,-0.034213285,-0.044142216,179173.3302,35834.66604,0.806911726,48.35096855,456.5885714
2019-09-11 00:00:00+00:00,10098.19,10293,9880,10158.33,31953.82456,2019-09-11 23:59:59.999000 UTC,321637085.5,309120,16583.8131,167086058.2,0,0.005959507,-0.021466731,-0.013632749,152327.5138,30465.50276,1.048852691,59.80116629,436.2321429
2019-09-12 00:00:00+00:00,10158.75,10448.81,10040,10415.01,34511.16276,2019-09-12 23:59:59.999000 UTC,353390091,317881,18550.8532,190066356.9,0,0.025267933,0.010859817,-0.003908805,159200.7992,31840.15984,1.083887862,70.2321721,436.5757143
2019-09-13 00:00:00+00:00,10415.01,10439,10153,10342.06,30280.33978,2019-09-13 23:59:59.999000 UTC,311632094.3,304947,16763.85466,172561765.7,0,-0.007004314,0.024153929,-0.003768358,165496.4669,33099.29339,0.91483342,66.81897708,432.3192857
2019-09-14 00:00:00+00:00,10344.13,10419.99,10222.33,10335.02,23621.53352,2019-09-14 23:59:59.999000 UTC,244063007.1,253929,13495.98669,139491411.3,0,-0.000680715,0.017393607,0.00309615,149282.2729,29856.45457,0.791170079,66.56737985,427.5978571
2019-09-15 00:00:00+00:00,10332.81,10360,10252.15,10302.01,18047.65401,2019-09-15 23:59:59.999000 UTC,185853330.4,194733,8221.803055,84690636.89,0,-0.003193995,-0.010849726,0.020187856,138414.5146,27682.90293,0.65194225,63.40938562,413.1585714
2019-09-16 00:00:00+00:00,10303.34,10355,10078,10251.31,28971.40166,2019-09-16 23:59:59.999000 UTC,296325130.2,274368,13385.30225,137008707.9,0,-0.00492137,-0.008774848,0.009153079,135432.0917,27086.41835,1.069591457,47.2062094,380.2657143
2019-09-17 00:00:00+00:00,10249.68,10275,10128.01,10187.82,22914.32456,2019-09-17 23:59:59.999000 UTC,233944812.6,287483,11195.43067,114314296.2,0,-0.006193355,-0.014242836,-0.021813709,123835.2535,24767.05071,0.925193913,34.46142438,354.9792857
2019-09-18 00:00:00+00:00,10187.48,10258.02,10100,10156.99,24250.2493,2019-09-18 23:59:59.999000 UTC,247024351.6,299466,11753.10911,119777298.9,0,-0.003026163,-0.014076865,-0.017894887,117805.1631,23561.03261,1.029252397,34.90372225,335.6157143
2019-09-19 00:00:00+00:00,10156.41,10325,9653,10244.29,44826.28258,2019-09-19 23:59:59.999000 UTC,447676493,429727,22623.28776,226404409.7,0,0.008595066,-0.000684791,-0.00877889,139009.9121,27801.98242,1.612341232,38.90367475,351.4728571
2019-09-20 00:00:00+00:00,10243.7,10281,10061.39,10168.59,25088.49107,2019-09-20 23:59:59.999000 UTC,255205290.2,267032,12054.38489,122687240.6,0,-0.007389482,-0.001887548,-0.012950871,146050.7492,29210.14983,0.85889635,44.80586864,313.1685714
2019-09-21 00:00:00+00:00,10167.92,10176.7,9900,9986.39,20544.1752,2019-09-21 23:59:59.999000 UTC,206034034.5,245439,9285.851479,93152981.29,0,-0.017917922,-0.016796315,-0.025842551,137623.5227,27524.70454,0.746390399,31.62911544,313.6878571
2019-09-22 00:00:00+00:00,9985.15,10089,9853.97,10028.87,22049.27526,2019-09-22 23:59:59.999000 UTC,220133631.6,253713,11200.61192,111864717.1,0,0.004253789,-0.0210283,-0.015601964,136758.4734,27351.69468,0.806139273,35.85770599,303.0114286
2019-09-23 00:00:00+00:00,10028.05,10049.99,9615.77,9702.25,31937.23236,2019-09-23 23:59:59.999000 UTC,314390584.6,332817,14940.1125,147108768.5,0,-0.032567976,-0.045860832,-0.044771138,144445.4565,28889.09129,1.105511836,29.89258107,304.6342857
2019-09-24 00:00:00+00:00,9702.2,9794.99,7800,8493.14,94007.3452,2019-09-24 23:59:59.999000 UTC,838996309.2,748712,42986.25313,383608082.6,1,-0.124621608,-0.149528508,-0.170939128,193626.5191,38725.30382,2.427543129,17.87782843,416.2771429
2019-09-25 00:00:00+00:00,8497.55,8730,8215.64,8430.05,60783.89226,2019-09-25 23:59:59.999000 UTC,512437200.4,544806,30489.47199,257118054.5,0,-0.007428348,-0.159421749,-0.17097159,229321.9203,45864.38406,1.325296164,15.45098353,423.5171429
2019-09-26 00:00:00+00:00,8430.05,8465.99,7750,8063.73,67930.85375,2019-09-26 23:59:59.999000 UTC,552794530.9,522062,33363.51365,271728779.7,0,-0.043454072,-0.168880414,-0.192528031,276708.5988,55341.71977,1.227479992,4.970813991,445.4585714
2019-09-27 00:00:00+00:00,8063.49,8265,7852.15,8177.91,43882.92463,2019-09-27 23:59:59.999000 UTC,352800745.2,369518,23224.86114,186790633,0,0.0141597,-0.037115837,-0.184563166,298542.2482,59708.44964,0.734953342,9.198852217,454.5192857
2019-09-28 00:00:00+00:00,8177.47,8315,8001.09,8198.81,34473.60517,2019-09-28 23:59:59.999000 UTC,280672404.7,319113,18215.03986,148326185.3,0,0.002555665,-0.027430442,-0.154957871,301078.621,60215.7242,0.572501712,9.934994542,462.8228571
2019-09-29 00:00:00+00:00,8199.38,8229.13,7890,8043.82,31544.21139,2019-09-29 23:59:59.999000 UTC,253660600.3,322501,15507.40078,124764250.2,0,-0.018903963,-0.002469081,-0.052903873,238615.4872,47723.09744,0.660984158,9.500306681,479.3428571
2019-09-30 00:00:00+00:00,8043.04,8337.26,7710,8289.34,55865.48726,2019-09-30 23:59:59.999000 UTC,449120676.8,455556,29052.01095,233783108.2,0,0.030522811,0.013625731,-0.016691479,233697.0822,46739.41644,1.195254274,17.11116997,504.3614286
2019-10-01 00:00:00+00:00,8289.97,8500,8173.05,8292.44,43479.58742,2019-10-01 23:59:59.999000 UTC,363040860,387712,22520.1558,188075199,0,0.000373974,0.01141995,0.028362805,209245.8159,41849.16317,1.038959542,17.57085076,517.2157143
2019-10-02 00:00:00+00:00,8292.67,8373.91,8151.22,8359.94,26243.38664,2019-10-02 23:59:59.999000 UTC,216325351.9,261430,13652.36085,112568257.1,0,0.008139944,0.039299736,0.022258743,191606.2779,38321.25558,0.684825856,19.63426957,521.835
2019-10-03 00:00:00+00:00,8360,8393,8060,8223.96,30488.28406,2019-10-03 23:59:59.999000 UTC,250291751.3,281307,15321.40754,125826457.1,0,-0.016265667,-0.007887238,0.003067518,187620.9568,37524.19135,0.812496764,16.41392564,497.6207143
2019-10-04 00:00:00+00:00,8224.43,8232.41,8005,8137.13,26476.3304,2019-10-04 23:59:59.999000 UTC,215325611.7,259012,13236.81026,107708233.7,1,-0.010558174,-0.018729107,0.01160021,182553.0758,36510.61516,0.725168017,16.35340961,498.1778571
2019-10-05 00:00:00+00:00,8137.09,8183.41,8012.98,8126.19,21907.61556,2019-10-05 23:59:59.999000 UTC,177252877,237769,10620.06982,85943843.84,1,-0.001344454,-0.027960727,-0.019681905,148595.2041,29719.04082,0.737157558,17.33694812,490.5871429
2019-10-06 00:00:00+00:00,8127.55,8153.87,7785,7854.25,34676.10405,2019-10-06 23:59:59.999000 UTC,275447898,325795,16437.31014,130619830.6,1,-0.033464637,-0.044955228,-0.052842107,139791.7207,27958.34414,1.24027746,14.6635381,500.1471429
2019-10-07 00:00:00+00:00,7855.3,8299.92,7762,8190.09,52202.0723,2019-10-07 23:59:59.999000 UTC,420921679.8,482605,28088.6497,226592301.6,1,0.042759016,0.006508437,-0.020317131,165750.4064,33150.08127,1.574719286,25.50158121,507.5542857
2019-10-08 00:00:00+00:00,8190.82,8325,8088.75,8168.39,35452.65742,2019-10-08 23:59:59.999000 UTC,290675248.1,395685,16893.73714,138551354.2,1,-0.002649544,0.005193086,-0.006757085,170714.7797,34142.95595,1.038359346,41.44868156,381.93
2019-10-09 00:00:00+00:00,8170.79,8670,8115,8560.74,55038.70438,2019-10-09 23:59:59.999000 UTC,462845251.8,537805,29211.87169,245678414.8,0,0.048032721,0.089950027,0.052058895,199277.1537,39855.43074,1.380958714,52.93278099,384.8328571
2019-10-10 00:00:00+00:00,8562.15,8644,8414.52,8558.03,39137.94617,2019-10-10 23:59:59.999000 UTC,333925412.3,406932,20587.71397,175682847.8,0,-0.000316561,0.044925025,0.053141755,216507.4843,43301.49686,0.903847419,63.25570668,350.0821429
2019-10-11 00:00:00+00:00,8557.82,8779.51,8212.38,8258.5,50405.28442,2019-10-11 23:59:59.999000 UTC,424413201.5,471818,24618.01714,207347910,1,-0.034999877,0.01103155,0.05146895,232236.6647,46447.33294,1.085213751,51.96577277,361.1021429
2019-10-12 00:00:00+00:00,8257.95,8400,8250,8300.09,21339.3341,2019-10-12 23:59:59.999000 UTC,177707852.6,280633,11644.42954,96979920.4,0,0.005036023,-0.030447134,0.013430866,201373.9265,40274.7853,0.529843522,52.44576242,349.3942857
2019-10-13 00:00:00+00:00,8301.98,8451.37,8160,8275.01,27840.73995,2019-10-13 23:59:59.999000 UTC,232149438.4,320051,14035.91465,117101482.9,0,-0.003021654,-0.033070695,0.013052756,193762.009,38752.4018,0.718426179,55.95663219,345.9828571
2019-10-14 00:00:00+00:00,8275.24,8388.85,8203,8348.2,29810.66325,2019-10-14 23:59:59.999000 UTC,247530733.2,345679,15273.00376,126831374.4,0,0.008844702,0.010861537,-0.024827293,168533.9679,33706.79358,0.884411126,51.66432918,314.4535714
2019-10-15 00:00:00+00:00,8346.86,8403,8090,8159.29,32773.06248,2019-10-15 23:59:59.999000 UTC,270727559.8,399447,16822.94002,139031758.7,0,-0.02262883,-0.016963671,-0.046592499,162169.0842,32433.81684,1.010459627,46.59304331,313.4571429
2019-10-16 00:00:00+00:00,8159.3,8181.16,7917,7991.74,34733.59397,2019-10-16 23:59:59.999000 UTC,279586845.5,421026,17198.82798,138510455.8,0,-0.020534875,-0.034231983,-0.032301265,146497.3938,29299.47875,1.185467983,41.03761185,316.4192857
2019-10-17 00:00:00+00:00,7995.02,8124.92,7929.03,8070.58,29656.94916,2019-10-17 23:59:59.999000 UTC,238343204.5,356490,15922.04606,127960055,0,0.009865186,-0.033255073,-0.027651507,154815.0088,30963.00176,0.957818928,46.15973961,306.6257143
2019-10-18 00:00:00+00:00,8070.71,8115,7816.01,7947.01,31353.18142,2019-10-18 23:59:59.999000 UTC,248931322.1,399783,15692.63445,124639536.6,0,-0.015311167,-0.02601697,-0.039637414,158327.4503,31665.49006,0.990137256,45.32585286,311.7385714
2019-10-19 00:00:00+00:00,7946.89,8098.1,7866.92,7948.01,26627.88939,2019-10-19 23:59:59.999000 UTC,211909734.1,349746,13886.83824,110541248.2,0,0.000125833,-0.0054719,-0.04793728,155144.6764,31028.93528,0.858163168,45.59788517,316.0778571
2019-10-20 00:00:00+00:00,7949.87,8297,7870,8223.35,34286.45265,2019-10-20 23:59:59.999000 UTC,275899861.7,396091,18042.42368,145235373.2,1,0.034642634,0.018929247,0.007851173,156658.0666,31331.61332,1.09430856,59.10368982,320.23
2019-10-21 00:00:00+00:00,8223.35,8333,8142.03,8197.27,30448.67954,2019-10-21 23:59:59.999000 UTC,250117281.6,367169,16584.00038,136247602,1,-0.003171457,0.031491089,0.025717804,152373.1522,30474.63043,0.999148443,50.20903205,295.4478571
2019-10-22 00:00:00+00:00,8197.28,8297.99,8000,8020,34651.82866,2019-10-22 23:59:59.999000 UTC,283535483.4,384699,16767.03682,137253196,1,-0.021625492,0.009057613,-0.006267208,157368.0317,31473.60633,1.100980558,46.0387291,299.8578571
2019-10-23 00:00:00+00:00,8020.06,8047.59,7300,7466.62,63897.4571,2019-10-23 23:59:59.999000 UTC,488220760.6,610241,28473.7303,217502083.4,1,-0.069,-0.092022108,-0.06044915,189912.3073,37982.46147,1.682288473,23.10475704,313.6142857
2019-10-24 00:00:00+00:00,7468.47,7503.68,7337.99,7412.41,32714.38327,2019-10-24 23:59:59.999000 UTC,243246414.9,403778,16705.37636,124225722.5,1,-0.007260313,-0.095746511,-0.067387937,195998.8012,39199.76024,0.834555698,22.53421176,309.0578571
2019-10-25 00:00:00+00:00,7412.41,8799,7361,8655.02,90748.21817,2019-10-25 23:59:59.999000 UTC,737329544.9,775418,49588.97661,402740312.2,1,0.167639135,0.079179551,0.052493205,252460.5667,50492.11335,1.797275102,56.54621577,371.2628571
2019-10-26 00:00:00+00:00,8655.88,10370,8470.38,9230,162588.5854,2019-10-26 23:59:59.999000 UTC,1522244166,1185369,81590.33653,764040095.6,1,0.066433122,0.23616844,0.125984627,384600.4726,76920.09452,2.113733562,63.0531638,496.2357143
2019-10-27 00:00:00+00:00,9230,9794.98,9074.34,9529.93,93833.5416,2019-10-27 23:59:59.999000 UTC,887438297.7,799978,47320.55467,447629005.4,0,0.032495125,0.285672271,0.188270574,443782.1855,88756.43711,1.057202662,66.35347654,526.8978571
2019-10-28 00:00:00+00:00,9528.23,9902.1,9160,9205.14,80174.21732,2019-10-28 23:59:59.999000 UTC,759178942.9,681128,39754.6815,376584590.2,1,-0.034081048,0.063560801,0.232838955,460058.9458,92011.78915,0.871347227,60.47998513,566.63
2019-10-29 00:00:00+00:00,9204.45,9550,9072,9407.62,64158.46245,2019-10-29 23:59:59.999000 UTC,600611324.6,559589,32787.04917,307062268.4,0,0.021996406,0.01924377,0.269171565,491503.0249,98300.60499,0.652676171,65.21600281,578.4157143
2019-10-30 00:00:00+00:00,9407.62,9409.84,9001.01,9154.72,55241.78643,2019-10-30 23:59:59.999000 UTC,506584830,524035,27416.56175,251452283.2,0,-0.026882463,-0.039371748,0.05773528,455996.5932,91199.31864,0.605725868,63.88672631,588.7492857
2019-10-31 00:00:00+00:00,9154.02,9405,8913,9140.85,54376.0249,2019-10-31 23:59:59.999000 UTC,498152743.7,490183,27252.20354,249802680.7,0,-0.001515065,-0.006984141,-0.009658722,347784.0327,69556.80654,0.781749876,62.98112027,609.9
2019-11-01 00:00:00+00:00,9140.86,9279,9030,9231.61,43594.81412,2019-11-01 23:59:59.999000 UTC,398803069,478002,22843.60504,209045155.9,0,0.009929055,-0.018709302,-0.031303483,297545.3052,59509.06104,0.73257439,65.70569249,606.3292857
2019-11-02 00:00:00+00:00,9231.4,9373.74,9186.21,9289.52,28923.06083,2019-11-02 23:59:59.999000 UTC,268119579.7,325421,15316.18786,141991067.2,0,0.006273012,0.014724645,0.009166618,246294.1487,49258.82975,0.587165001,66.17637483,603.2114286
2019-11-03 00:00:00+00:00,9289.85,9362.57,9066.14,9194.71,27894.37828,2019-11-03 23:59:59.999000 UTC,256664259.7,326024,13611.80656,125328511,0,-0.010206125,0.005892231,-0.022631654,210030.0646,42006.01291,0.664056794,62.24615354,593.885
2019-11-04 00:00:00+00:00,9196.46,9513.68,9115.84,9393.35,45894.45628,2019-11-04 23:59:59.999000 UTC,426792003.2,453749,24741.81593,230142613.2,0,0.021603726,0.017520238,0.026066335,200682.7344,40136.54688,1.143458016,64.4505067,608.6614286
